"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"USW00014739","BOSTON, MA US","2012-06-19","4.7",,,"0.0","0.0",,"24.4","13.3","  240","  240","8.0","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-20","4.6",,,"0.0","0.0",,"36.1","18.9","  290","  290","7.2","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-21","4.1",,,"0.0","0.0",,"35.6","26.7","  340","  330","7.2","9.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-22","4.5",,,"0.5","0.0",,"35.0","23.3","  240","  240","12.5","16.1","    1",,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-23","3.5",,,"30.2","0.0",,"27.2","18.3","  320","  320","14.8","19.7",,,"    1",,"    1",,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-24","4.9",,,"0.0","0.0",,"28.9","17.8","  250","  260","7.6","11.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-25","4.3",,,"23.6","0.0",,"22.8","16.1","  190","  190","9.8","13.0",,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-26","5.6",,,"1.5","0.0",,"22.8","16.1","  330","  330","10.3","13.0",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-27","6.3",,,"0.0","0.0",,"25.0","16.1","  270","  290","8.9","13.0",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-28","4.4",,,"0.0","0.0",,"28.3","18.3","  280","  280","6.3","9.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-29","3.4",,,"1.3","0.0",,"31.7","18.9","  200","  230","8.0","10.7",,,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-30","5.6",,,"0.0","0.0",,"32.2","21.1","  260","  290","9.8","14.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-01","4.2"," 9999",,"0.0","0.0",,"32.8","21.1","  230","  230","9.4","13.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-02","3.6"," 9999",,"0.0","0.0",,"28.9","20.6","   40","   40","9.4","11.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-03","4.0"," 9999",,"0.0","0.0",,"30.0","20.0","  290","  280","8.0","13.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-04","3.7"," 9999",,"3.6","0.0",,"28.9","20.0","  240","  240","9.4","12.5",,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-07-05","3.9"," 9999",,"0.0","0.0",,"28.3","21.1","  350","  350","8.9","11.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-06","3.6"," 9999",,"0.0","0.0",,"26.7","20.0","  230","  160","5.8","7.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-07","4.3"," 9999",,"0.0","0.0",,"30.0","22.8","  300","  280","7.6","10.7",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-07-08","4.0"," 9999",,"0.0","0.0",,"31.7","21.7","  280","  280","8.9","11.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-09","3.6"," 9999",,"0.0","0.0",,"28.9","19.4","  320","  310","7.2","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-10","3.3"," 9999",,"0.0","0.0",,"28.3","18.3","  150","  150","6.3","7.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-11","3.7"," 9999",,"0.0","0.0",,"26.7","18.9","  200","  220","6.7","8.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-12","4.8"," 9999",,"0.0","0.0",,"30.0","18.9","  210","  220","8.9","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-13","4.9"," 9999",,"0.0","0.0",,"32.2","20.6","  210","  210","10.3","11.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-14","4.7"," 9999",,"0.0","0.0",,"32.8","22.2","  300","  320","7.6","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-15","3.9"," 9999",,"0.0","0.0",,"32.8","22.2","  240","  200","7.6","11.6",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-07-16","4.3"," 9999",,"0.0","0.0",,"31.1","22.2","  290","  350","7.2","9.8",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-07-17","5.5"," 9999",,"0.0","0.0",,"36.1","24.4","  230","  220","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-18","3.5"," 9999",,"44.2","0.0",,"31.7","21.1","   60","   60","10.3","11.6",,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-07-19","3.5"," 9999",,"1.5","0.0",,"23.3","18.9","  110","  120","7.6","9.4",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-07-20","3.1"," 9999",,"0.0","0.0",,"21.7","17.8","   60","   50","6.3","7.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-21","3.0"," 9999",,"0.0","0.0",,"23.3","16.1","  110","  210","5.8","6.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-22","4.7"," 9999",,"0.0","0.0",,"28.9","16.1","  200","  200","9.4","11.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-23","5.0"," 9999",,"0.5","0.0",,"30.0","18.9","  210","  220","9.4","12.5",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-07-24","4.6"," 9999",,"14.0","0.0",,"32.8","20.0","   10","   10","11.6","14.3","    1",,"    1",,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-07-25","4.7"," 9999",,"0.0","0.0",,"28.3","18.3","  310","  320","9.4","12.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-07-26","3.4"," 9999",,"0.0","0.0",,"28.9","18.9","  240","  240","7.2","9.4",,,,,,,,,,,,"    1",,,,
